t_start_ns,t_end_ns,t_bag_ns,scan_idx,bssid,ssid,rssi_dbm,freq_mhz,last_seen_ms
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:a1:f4:51,CESI_HotSpot,-66.0,5580.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:a1:f4:52,CESI_Robots,-66.0,5580.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:a1:f4:53,CESI_Recherche,-66.0,5580.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:a1:f4:54,CESI_Iot,-66.0,5580.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:a1:e5:70,CESI_Corp,-52.0,5620.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:a1:e5:71,CESI_HotSpot,-52.0,5620.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:a1:e5:72,CESI_Robots,-52.0,5620.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:a1:e5:73,CESI_Recherche,-52.0,5620.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:a1:e5:74,CESI_Iot,-53.0,5620.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,32:24:a9:e8:3e:7f,DIRECT-7F-HP OfficeJet Pro 9010,-70.0,2437.0,12496
1789550092257868032,1789550095913661952,1789550095964927103,2,78:c4:0e:d7:b1:30,RM828_WIFI,-70.0,2412.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,f8:d0:27:79:d8:b8,EB79D8B8-@E8D0dUTYu1AOsK,-72.0,2462.0,12496
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:a1:a9:73,CESI_Recherche,-85.0,5280.0,12496
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:a1:a9:74,CESI_Iot,-85.0,5280.0,8300
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:a1:a9:70,CESI_Corp,-85.0,5280.0,12496
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:a1:a9:71,CESI_HotSpot,-85.0,5280.0,12496
1789550092257868032,1789550095913661952,1789550095964927103,2,7c:26:64:69:50:05,,-90.0,5320.0,8300
1789550092257868032,1789550095913661952,1789550095964927103,2,2c:5a:0f:e5:7f:e1,eduroam,-67.0,2412.0,8300
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:60:d2:d3,CESI_Recherche,-63.0,2427.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:60:d2:d4,CESI_Iot,-62.0,2427.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:a1:a9:72,CESI_Robots,-84.0,5280.0,12496
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:60:d2:d1,CESI_HotSpot,-66.0,2427.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,2c:5a:0f:e5:7f:e0,eduspot,-69.0,2412.0,12496
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:60:d2:d2,CESI_Robots,-65.0,2427.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,d4:bd:4f:60:d2:d0,CESI_Corp,-66.0,2427.0,4
1789550092257868032,1789550095913661952,1789550095964927103,2,8e:97:ea:a4:87:85,,-85.0,5200.0,29084
