t_ns,t_bag_ns,left_wheel_rad,right_wheel_rad,left_wheel_vel,right_wheel_vel
1789550134815921035,1789550134818651458,564.756580884,746.155970058,0.22079144585355603,0.2192087114746775
1789550134818838975,1789550134832857548,564.756580884,746.155970058,0.22000007866411675,0.21762597709579895
1789550134832555452,1789550134838291341,564.891571212,746.290960386,0.22000007866411675,0.21762597709579895
1789550134837041312,1789550134841186838,564.891571212,746.290960386,0.22000007866411675,0.21762597709579895
1789550134841660268,1789550134854675803,564.891571212,746.290960386,0.22000007866411675,0.21841734428523824
1789550134857237652,1789550134865801694,565.031163483,746.430552657,0.22000007866411675,0.21841734428523824
1789550134861276154,1789550134873025828,565.031163483,746.430552657,0.2215828130429953,0.21841734428523824
1789550134873777820,1789550134876087825,565.170755754,746.568610947,0.2215828130429953,0.21841734428523824
1789550134878576960,1789550134879943310,565.170755754,746.568610947,0.2215828130429953,0.21841734428523824
1789550134883619944,1789550134895130570,565.170755754,746.568610947,0.22079144585355603,0.21762597709579895
1789550134895382691,1789550134899440301,565.308814044,746.7051352560001,0.22079144585355603,0.21762597709579895
1789550134904112011,1789550134915071939,565.308814044,746.7051352560001,0.22079144585355603,0.21841734428523824
1789550134915576235,1789550134918415035,565.446872334,746.843193546,0.22079144585355603,0.21841734428523824
1789550134918750313,1789550134922243597,565.446872334,746.843193546,0.22079144585355603,0.21841734428523824
1789550134924252932,1789550134936588764,565.446872334,746.843193546,0.22079144585355603,0.21841734428523824
1789550134936179105,1789550134939566808,565.581862662,746.979717855,0.22079144585355603,0.21841734428523824
1789550134939708089,1789550134943302472,565.581862662,746.979717855,0.22079144585355603,0.21841734428523824
1789550134946055467,1789550134956973677,565.581862662,746.979717855,0.2192087114746775,0.21762597709579895
1789550134957673748,1789550134960455276,565.722988914,747.120844107,0.2192087114746775,0.21762597709579895
1789550134960642404,1789550134964457189,565.722988914,747.120844107,0.2192087114746775,0.21762597709579895
1789550134964884902,1789550134968270752,565.722988914,747.120844107,0.2192087114746775,0.21762597709579895
1789550134968780086,1789550134978497983,565.722988914,747.120844107,0.22000007866411675,0.21841734428523824
1789550134980842152,1789550134983820936,565.862581185,747.260436378,0.22000007866411675,0.21841734428523824
1789550134983745722,1789550134991417529,565.862581185,747.260436378,0.22000007866411675,0.21841734428523824
1789550134990386438,1789550134999347381,565.862581185,747.260436378,0.22000007866411675,0.21762597709579895
1789550135001957280,1789550135004473058,565.9960375320001,747.395426706,0.22000007866411675,0.21762597709579895
1789550135004616191,1789550135009868944,565.9960375320001,747.395426706,0.22000007866411675,0.21762597709579895
1789550135009646561,1789550135022948480,565.9960375320001,747.395426706,0.21841734428523824,0.21762597709579895
1789550135024057432,1789550135027000218,566.135629803,747.533484996,0.21841734428523824,0.21762597709579895
1789550135028935208,1789550135041367538,566.135629803,747.533484996,0.2192087114746775,0.21762597709579895
1789550135041334412,1789550135043024429,566.272154112,747.673077267,0.2192087114746775,0.21762597709579895
1789550135045886521,1789550135049121793,566.272154112,747.673077267,0.2192087114746775,0.21762597709579895
1789550135049550820,1789550135062030534,566.272154112,747.673077267,0.21841734428523824,0.2168346099063597
1789550135062964467,1789550135067252549,566.408678421,747.8111355570001,0.21841734428523824,0.2168346099063597
1789550135068031834,1789550135071395795,566.408678421,747.8111355570001,0.21841734428523824,0.2168346099063597
1789550135072071498,1789550135083639498,566.408678421,747.8111355570001,0.2168346099063597,0.21762597709579895
1789550135085275947,1789550135089615690,566.546736711,747.950727828,0.2168346099063597,0.21762597709579895
1789550135091664038,1789550135103998842,566.546736711,747.950727828,0.21762597709579895,0.2192087114746775
1789550135105862747,1789550135108008880,566.68326102,748.090320099,0.21762597709579895,0.2192087114746775
1789550135108684232,1789550135112214212,566.68326102,748.090320099,0.21762597709579895,0.2192087114746775
1789550135113649109,1789550135125062219,566.68326102,748.090320099,0.21762597709579895,0.22000007866411675
1789550135125493171,1789550135129470139,566.82131931,748.22991237,0.21762597709579895,0.22000007866411675
1789550135130186486,1789550135135583871,566.82131931,748.22991237,0.21762597709579895,0.22000007866411675
1789550135136169362,1789550135145088877,566.82131931,748.22991237,0.2168346099063597,0.22000007866411675
1789550135145601598,1789550135148220975,566.9593776,748.36797066,0.2168346099063597,0.22000007866411675
1789550135149894550,1789550135152076272,566.9593776,748.36797066,0.2168346099063597,0.22000007866411675
1789550135153553886,1789550135166206470,566.9593776,748.36797066,0.21841734428523824,0.2192087114746775
1789550135166472941,1789550135169452038,567.098969871,748.507562931,0.21841734428523824,0.2192087114746775
1789550135169592318,1789550135173282855,567.098969871,748.507562931,0.21841734428523824,0.2192087114746775
1789550135175994574,1789550135189696912,567.098969871,748.507562931,0.21762597709579895,0.21841734428523824
1789550135189743037,1789550135192021674,567.238562142,748.645621221,0.21762597709579895,0.21841734428523824
1789550135193891986,1789550135197621685,567.238562142,748.645621221,0.21762597709579895,0.21841734428523824
1789550135198911802,1789550135208382385,567.238562142,748.645621221,0.21762597709579895,0.2192087114746775
1789550135208106601,1789550135213298768,567.3781544130001,748.788281454,0.21762597709579895,0.2192087114746775
1789550135213716240,1789550135218512803,567.3781544130001,748.788281454,0.21762597709579895,0.2192087114746775
1789550135220406594,1789550135229466464,567.3781544130001,748.788281454,0.22000007866411675,0.2192087114746775
1789550135230410544,1789550135234115524,567.517746684,748.926339744,0.22000007866411675,0.2192087114746775
1789550135235240881,1789550135239486209,567.517746684,748.926339744,0.22000007866411675,0.2192087114746775
1789550135239834448,1789550135250520212,567.517746684,748.926339744,0.2192087114746775,0.2192087114746775
1789550135253074819,1789550135257353290,567.652737012,749.065932015,0.2192087114746775,0.2192087114746775
1789550135257881714,1789550135271632491,567.652737012,749.065932015,0.21841734428523824,0.22000007866411675
1789550135272406276,1789550135276740741,567.792329283,749.207058267,0.21841734428523824,0.22000007866411675
1789550135277891670,1789550135280613888,567.792329283,749.207058267,0.21841734428523824,0.22000007866411675
1789550135280624886,1789550135292016258,567.792329283,749.207058267,0.2192087114746775,0.21841734428523824
1789550135292610636,1789550135296866574,567.933455535,749.345116557,0.2192087114746775,0.21841734428523824
1789550135298994950,1789550135300964399,567.933455535,749.345116557,0.2192087114746775,0.21841734428523824
1789550135303525060,1789550135312951464,567.933455535,749.345116557,0.21841734428523824,0.21762597709579895
1789550135313022678,1789550135314985331,568.069979844,749.486242809,0.21841734428523824,0.21762597709579895
1789550135315620669,1789550135318875439,568.069979844,749.486242809,0.21841734428523824,0.21762597709579895
1789550135319657649,1789550135323740753,568.069979844,749.486242809,0.21841734428523824,0.21762597709579895
1789550135324727792,1789550135334440479,568.069979844,749.486242809,0.2192087114746775,0.2192087114746775
1789550135335453570,1789550135338880229,568.2126400770001,749.62583508,0.2192087114746775,0.2192087114746775
1789550135339656236,1789550135343392953,568.2126400770001,749.62583508,0.2192087114746775,0.2192087114746775
1789550135355148747,1789550135356956880,568.2126400770001,749.62583508,0.22000007866411675,0.21841734428523824
1789550135358400869,1789550135362630439,568.347630405,749.760825408,0.22000007866411675,0.21841734428523824
1789550135367680251,1789550135377324371,568.347630405,749.760825408,0.21841734428523824,0.21841734428523824
1789550135376933859,1789550135380955692,568.485688695,749.903485641,0.21841734428523824,0.21841734428523824
1789550135382922790,1789550135385498172,568.485688695,749.903485641,0.21841734428523824,0.21841734428523824
1789550135391351359,1789550135397090465,568.485688695,749.903485641,0.2192087114746775,0.2192087114746775
1789550135398921800,1789550135401609059,568.626814947,750.0430779120001,0.2192087114746775,0.2192087114746775
1789550135403500146,1789550135405907751,568.626814947,750.0430779120001,0.2192087114746775,0.2192087114746775
1789550135408509759,1789550135420996899,568.626814947,750.0430779120001,0.2192087114746775,0.21762597709579895
1789550135418412684,1789550135423106388,568.764873237,750.182670183,0.2192087114746775,0.21762597709579895
1789550135423512972,1789550135427985793,568.764873237,750.182670183,0.2192087114746775,0.21762597709579895
1789550135428955056,1789550135438904735,568.764873237,750.182670183,0.21762597709579895,0.21841734428523824
1789550135440051053,1789550135443115492,568.905999489,750.323796435,0.21762597709579895,0.21841734428523824
1789550135444872280,1789550135449045078,568.905999489,750.323796435,0.21762597709579895,0.21841734428523824
1789550135449419351,1789550135459058879,568.905999489,750.323796435,0.2192087114746775,0.2192087114746775
1789550135459644944,1789550135461957040,569.04559176,750.464922687,0.2192087114746775,0.2192087114746775
1789550135463701237,1789550135466017666,569.04559176,750.464922687,0.2192087114746775,0.2192087114746775
1789550135468519223,1789550135480300218,569.04559176,750.464922687,0.21841734428523824,0.2192087114746775
1789550135482291720,1789550135489126558,569.18365005,750.602980977,0.21841734428523824,0.2192087114746775
1789550135487694605,1789550135490352145,569.18365005,750.602980977,0.21841734428523824,0.2192087114746775
1789550135501075404,1789550135504170488,569.18365005,750.602980977,0.2168346099063597,0.2192087114746775
1789550135504889205,1789550135508183249,569.320174359,750.741039267,0.2168346099063597,0.2192087114746775
1789550135508948387,1789550135511009918,569.320174359,750.741039267,0.2168346099063597,0.2192087114746775
1789550135513595725,1789550135524638579,569.320174359,750.741039267,0.21841734428523824,0.2192087114746775
1789550135524672224,1789550135528271456,569.462834592,750.8836995,0.21841734428523824,0.2192087114746775
1789550135529049981,1789550135532491230,569.462834592,750.8836995,0.21841734428523824,0.2192087114746775
1789550135533512340,1789550135543820257,569.462834592,750.8836995,0.21762597709579895,0.21841734428523824
1789550135543860215,1789550135546085395,569.603960844,751.02175779,0.21762597709579895,0.21841734428523824
1789550135548457504,1789550135550120042,569.603960844,751.02175779,0.21762597709579895,0.21841734428523824
1789550135553803654,1789550135564366320,569.603960844,751.02175779,0.21762597709579895,0.22000007866411675
1789550135564182859,1789550135567373525,569.740485153,751.161350061,0.21762597709579895,0.22000007866411675
1789550135568647051,1789550135571501051,569.740485153,751.161350061,0.21762597709579895,0.22000007866411675
1789550135573359531,1789550135585177595,569.740485153,751.161350061,0.21762597709579895,0.22079144585355603
1789550135586139248,1789550135591215817,569.883145386,751.302476313,0.21762597709579895,0.22079144585355603
1789550135591590239,1789550135594950775,569.883145386,751.302476313,0.21762597709579895,0.22079144585355603
1789550135606024293,1789550135609931898,569.883145386,751.302476313,0.2168346099063597,0.22000007866411675
1789550135610566032,1789550135613122138,570.021203676,751.442068584,0.2168346099063597,0.22000007866411675
1789550135613750328,1789550135629242320,570.021203676,751.442068584,0.21762597709579895,0.22000007866411675
1789550135627690640,1789550135632239175,570.166931871,751.581660855,0.21762597709579895,0.22000007866411675
1789550135632663535,1789550135636103192,570.166931871,751.581660855,0.21762597709579895,0.22000007866411675
1789550135636661186,1789550135649143585,570.166931871,751.581660855,0.21841734428523824,0.2192087114746775
1789550135648555798,1789550135653405466,570.3065241420001,751.719719145,0.21841734428523824,0.2192087114746775
1789550135654927668,1789550135657999088,570.3065241420001,751.719719145,0.21841734428523824,0.2192087114746775
1789550135659141184,1789550135669406902,570.3065241420001,751.719719145,0.21841734428523824,0.2192087114746775
