t_ns,t_bag_ns,wx,wy,wz,ax,ay,az,qx,qy,qz,qw
1784885733689426886,1784885733692121155,0.03086180053651333,-0.004256799817085266,0.04895320162177086,-0.7386112213134766,0.6248866319656372,10.093954086303711,-0.0010209245374426246,-0.003843180602416396,0.9036828875541687,0.42817386984825134
1784885733739438103,1784885733742934650,-0.043632201850414276,0.05853100121021271,0.028733400627970695,0.7362170219421387,-0.7894880175590515,9.425971984863281,0.0009626712999306619,-0.0047281598672270775,0.9040446281433105,0.4274007976055145
1784885733789551599,1784885733795062972,-0.038311198353767395,0.029797600582242012,0.026605000719428062,0.7751227617263794,-0.4321534037590027,9.50857162475586,0.001387694152072072,-0.004315751139074564,0.9044570922851562,0.42653024196624756
1784885733839502315,1784885733841054361,0.023412400856614113,-0.0904569998383522,0.02766920067369938,0.012569558806717396,0.4644751250743866,8.57004451751709,0.0004978348151780665,-0.0028242215048521757,0.904647171497345,0.42614179849624634
1784885733889555607,1784885733899890291,0.035118598490953445,-0.0968421995639801,0.017027199268341064,-0.2926911413669586,0.7050923705101013,8.962095260620117,0.001499513746239245,-0.0035154179204255342,0.904753565788269,0.42590808868408203
1784885733939586101,1784885733942244206,0.03299019858241081,0.03299019858241081,-0.012770400382578373,-0.3926490843296051,-0.9331400990486145,11.175535202026367,0.0030028943438082933,-0.005944048520177603,0.9047752022743225,0.4258272051811218
1784885733989746140,1784885734002375927,0.010641999542713165,0.05746680125594139,-0.014898800291121006,0.06464344263076782,-0.9403226971626282,11.5436429977417,0.004136464558541775,-0.005357993301004171,0.9047482013702393,0.4258829653263092
1784885734039677808,1784885734044247334,-0.026605000719428062,-0.04043959826231003,0.008513599634170532,0.4668693244457245,0.19931729137897491,8.620323181152344,0.005004308186471462,-0.0029568630270659924,0.9047308564186096,0.4259337782859802
1784885734089742725,1784885734092404859,0.04043959826231003,0.0,-0.014898800291121006,-0.15682020783424377,0.7266402244567871,10.46206283569336,0.003994332160800695,-0.004033226519823074,0.9046745300292969,0.42605510354042053
1784885734139752686,1784885734147692749,0.04469640180468559,0.005320999771356583,-0.01809139922261238,-0.3794809579849243,0.3585317134857178,9.979032516479492,0.0038104942068457603,-0.0031184714753180742,0.9046618938446045,0.42609143257141113
1784885734189855302,1784885734193506052,-0.02766920067369938,0.019155599176883698,0.0,0.801459014415741,-0.4411316514015198,9.788094520568848,0.005265557207167149,-0.003195213619619608,0.9047036170959473,0.4259869456291199
1784885734239861538,1784885734250794361,-0.05108160153031349,-0.0063852001912891865,0.0,0.436343252658844,-0.26755204796791077,8.498218536376953,0.005177157465368509,-0.0026283967308700085,0.904699981212616,0.4259996712207794
1784885734289951829,1784885734293638350,0.012770400382578373,-0.03937539830803871,0.010641999542713165,-0.5111620426177979,0.6129156351089478,9.710283279418945,0.0038989046588540077,-0.0015630264533683658,0.9046207666397095,0.42618677020072937
1784885734339941809,1784885734342601014,0.038311198353767395,0.038311198353767395,-0.023412400856614113,-0.13527239859104156,-0.849941611289978,11.833341598510742,0.004705515224486589,-0.0030622556805610657,0.9045712351799011,0.4262756407260895
